ts	x	y	z
0.0	-97.137451171875	-152.9327392578125	97.34039306640625
10772705.0	14.35394287109375	-22.38922119140625	-36.07330322265625
18066406.0	14.35394287109375	-22.38922119140625	-36.07330322265625
25817871.0	19.34661865234375	-7.97882080078125	-42.24090576171875
34362793.0	20.17822265625	-10.491943359375	-41.1041259765625
42907714.0	20.17822265625	-10.491943359375	-41.1041259765625
51422119.0	21.34246826171875	-11.32965087890625	-41.26739501953125
60180664.0	19.67926025390625	-9.31854248046875	-41.26739501953125
68939209.0	19.67926025390625	-9.31854248046875	-41.26739501953125
77758789.0	19.34661865234375	-10.3240966796875	-41.26739501953125
86639404.0	19.34661865234375	-10.3240966796875	-41.26739501953125
95642089.0	19.1802978515625	-9.48638916015625	-41.1041259765625
104675293.0	19.01397705078125	-10.6597900390625	-40.9423828125
113708496.0	19.01397705078125	-10.6597900390625	-40.9423828125
122741699.0	19.1802978515625	-9.82208251953125	-41.754150390625
131744384.0	20.17822265625	-10.15625	-42.07916259765625
140777588.0	20.17822265625	-10.15625	-42.07916259765625
149810791.0	20.01190185546875	-10.3240966796875	-41.5924072265625
158843994.0	20.01190185546875	-10.3240966796875	-41.5924072265625
167846679.0	19.8455810546875	-9.48638916015625	-40.7806396484375
176879882.0	20.34454345703125	-10.3240966796875	-41.5924072265625
185913086.0	20.34454345703125	-10.3240966796875	-41.5924072265625
194946289.0	21.00982666015625	-9.65423583984375	-40.9423828125
203979492.0	20.01190185546875	-9.65423583984375	-42.24090576171875
212982177.0	20.01190185546875	-9.65423583984375	-42.24090576171875
222015381.0	19.8455810546875	-10.82763671875	-40.45562744140625
231048584.0	19.8455810546875	-10.82763671875	-40.45562744140625
240081787.0	20.17822265625	-9.82208251953125	-40.45562744140625
249084472.0	20.17822265625	-8.4808349609375	-41.754150390625
258117675.0	20.17822265625	-8.4808349609375	-41.754150390625
267150879.0	19.512939453125	-9.82208251953125	-41.42913818359375
276184082.0	20.17822265625	-10.82763671875	-41.42913818359375
285217285.0	20.17822265625	-10.82763671875	-41.42913818359375
294219970.0	21.1761474609375	-9.15069580078125	-41.1041259765625
303253173.0	21.1761474609375	-9.15069580078125	-41.1041259765625
312286377.0	19.512939453125	-10.491943359375	-41.42913818359375
321319580.0	20.01190185546875	-9.31854248046875	-41.9158935546875
330322265.0	20.01190185546875	-9.31854248046875	-41.9158935546875
339355468.0	19.512939453125	-9.48638916015625	-40.7806396484375
348388672.0	21.1761474609375	-10.15625	-41.42913818359375
357421875.0	21.1761474609375	-10.15625	-41.42913818359375
366424560.0	20.01190185546875	-9.65423583984375	-40.61737060546875
375457763.0	20.01190185546875	-9.65423583984375	-40.61737060546875
384490966.0	20.17822265625	-10.491943359375	-41.42913818359375
393524170.0	21.5087890625	-10.491943359375	-41.42913818359375
402557373.0	21.5087890625	-10.491943359375	-41.42913818359375
411560058.0	19.67926025390625	-10.3240966796875	-41.5924072265625
420593261.0	20.01190185546875	-11.32965087890625	-41.5924072265625
429626464.0	20.01190185546875	-11.32965087890625	-41.5924072265625
438659668.0	20.34454345703125	-8.984375	-41.26739501953125
447662353.0	20.34454345703125	-8.984375	-41.26739501953125
456695556.0	18.84613037109375	-9.48638916015625	-40.7806396484375
465728759.0	20.17822265625	-10.15625	-39.80560302734375
474761963.0	20.17822265625	-10.15625	-39.80560302734375
