ts	x	y	z
0.0	-57.69805908203125	14.141845703125	97.34039306640625
12756348.0	-22.58758544921875	18.16253662109375	-39.64385986328125
26977539.0	-15.26641845703125	-16.69158935546875	-45.1629638671875
34820557.0	-16.0980224609375	-17.19512939453125	-42.7276611328125
43029785.0	-16.0980224609375	-17.19512939453125	-42.7276611328125
51361084.0	-16.26434326171875	-17.02728271484375	-43.21441650390625
60577393.0	-16.7633056640625	-16.1895751953125	-44.02618408203125
69763184.0	-16.7633056640625	-16.1895751953125	-44.02618408203125
78979492.0	-16.7633056640625	-17.19512939453125	-43.377685546875
88195801.0	-16.0980224609375	-16.5252685546875	-44.02618408203125
97381592.0	-16.0980224609375	-16.5252685546875	-44.02618408203125
106597900.0	-16.93115234375	-15.68603515625	-44.83795166015625
115814209.0	-16.93115234375	-15.68603515625	-44.83795166015625
125000000.0	-15.93170166015625	-17.02728271484375	-43.86444091796875
134216309.0	-16.0980224609375	-16.5252685546875	-44.02618408203125
143432617.0	-16.0980224609375	-16.5252685546875	-44.02618408203125
152618408.0	-14.7674560546875	-16.5252685546875	-44.3511962890625
161834717.0	-15.26641845703125	-17.36297607421875	-43.5394287109375
171051025.0	-15.26641845703125	-17.36297607421875	-43.5394287109375
180236816.0	-16.7633056640625	-16.1895751953125	-44.02618408203125
189453125.0	-16.7633056640625	-16.1895751953125	-44.02618408203125
198669434.0	-15.10009765625	-15.51971435546875	-43.701171875
207885742.0	-17.2637939453125	-17.02728271484375	-43.5394287109375
217071533.0	-17.2637939453125	-17.02728271484375	-43.5394287109375
226287842.0	-15.26641845703125	-16.357421875	-44.512939453125
235504150.0	-16.7633056640625	-16.85943603515625	-44.67620849609375
244689941.0	-16.7633056640625	-16.85943603515625	-44.67620849609375
253906250.0	-16.4306640625	-17.19512939453125	-44.3511962890625
263122559.0	-16.4306640625	-17.19512939453125	-44.3511962890625
272308350.0	-14.60113525390625	-17.6971435546875	-44.18792724609375
281524658.0	-15.4327392578125	-16.1895751953125	-43.701171875
290740967.0	-15.4327392578125	-16.1895751953125	-43.701171875
299926758.0	-16.0980224609375	-17.19512939453125	-44.67620849609375
309143066.0	-15.59906005859375	-16.357421875	-44.18792724609375
318359375.0	-15.59906005859375	-16.357421875	-44.18792724609375
327545166.0	-16.7633056640625	-16.1895751953125	-44.3511962890625
336761475.0	-16.7633056640625	-16.1895751953125	-44.3511962890625
345977783.0	-15.93170166015625	-17.02728271484375	-43.21441650390625
355194092.0	-17.43011474609375	-16.5252685546875	-44.02618408203125
364379883.0	-17.43011474609375	-16.5252685546875	-44.02618408203125
372528076.0	-16.26434326171875	-17.02728271484375	-42.24090576171875
380645752.0	-16.59698486328125	-17.02728271484375	-44.83795166015625
388763428.0	-16.59698486328125	-17.02728271484375	-44.83795166015625
396881104.0	-15.765380859375	-16.85943603515625	-43.05267333984375
405029297.0	-15.765380859375	-16.85943603515625	-43.05267333984375
413146973.0	-17.09747314453125	-16.85943603515625	-44.99969482421875
421264649.0	-16.59698486328125	-16.357421875	-43.21441650390625
429382324.0	-16.59698486328125	-16.357421875	-43.21441650390625
437530518.0	-15.26641845703125	-17.02728271484375	-43.5394287109375
445648193.0	-15.93170166015625	-17.36297607421875	-44.512939453125
453765869.0	-15.93170166015625	-17.36297607421875	-44.512939453125
461914063.0	-16.4306640625	-15.18402099609375	-43.377685546875
470031738.0	-16.4306640625	-15.18402099609375	-43.377685546875
478790283.0	-15.59906005859375	-16.69158935546875	-44.18792724609375
487518311.0	-15.4327392578125	-16.1895751953125	-43.05267333984375
496368408.0	-15.4327392578125	-16.1895751953125	-43.05267333984375
505218506.0	-16.59698486328125	-16.021728515625	-42.24090576171875
514038086.0	-15.765380859375	-16.5252685546875	-44.67620849609375
522888184.0	-15.765380859375	-16.5252685546875	-44.67620849609375
531738281.0	-16.26434326171875	-16.69158935546875	-43.5394287109375
540557861.0	-16.26434326171875	-16.69158935546875	-43.5394287109375
549407959.0	-17.2637939453125	-16.357421875	-44.18792724609375
558258057.0	-16.7633056640625	-17.19512939453125	-43.701171875
567077637.0	-16.7633056640625	-17.19512939453125	-43.701171875
575988770.0	-16.7633056640625	-17.19512939453125	-43.377685546875
584930420.0	-15.4327392578125	-16.85943603515625	-43.701171875
593872070.0	-15.4327392578125	-16.85943603515625	-43.701171875
602783203.0	-15.59906005859375	-16.357421875	-42.889404296875
611724854.0	-15.59906005859375	-16.357421875	-42.889404296875
620666504.0	-17.09747314453125	-16.5252685546875	-43.377685546875
629608154.0	-16.4306640625	-16.5252685546875	-43.377685546875
