ts	x	y	z
0.0	-0.0733184814453125	0.0453338623046875	0.240753173828125
3601074.0	-0.0731658935546875	0.0451812744140625	0.240753173828125
7202149.0	0.0082244873046875	0.0736083984375	0.197662353515625
10803223.0	-0.03948974609375	-0.045928955078125	0.1497802734375
14404297.0	-0.0059814453125	0.0592498779296875	0.1354217529296875
18005371.0	-0.0774993896484375	0.0637359619140625	0.1689300537109375
21606445.0	0.0086669921875	-0.051025390625	0.2359771728515625
25207520.0	-0.0152587890625	-0.0077667236328125	0.255126953125
29022217.0	-0.0486297607421875	0.0733184814453125	0.24554443359375
33233643.0	-0.029327392578125	0.10638427734375	0.188079833984375
37414551.0	-0.0483245849609375	0.053558349609375	0.24554443359375
41717529.0	-0.0623931884765625	0.0248260498046875	0.2742767333984375
46051026.0	0.037994384765625	0.0914154052734375	0.24554443359375
50476074.0	-0.0671844482421875	0.0100250244140625	0.4418792724609375
54870606.0	-0.0477294921875	-0.071075439453125	0.250335693359375
59295654.0	-0.1478271484375	-0.0851287841796875	0.2886505126953125
63720703.0	0.1008453369140625	-0.013153076171875	0.2168121337890625
68145752.0	-0.0951690673828125	0.010772705078125	0.2886505126953125
72540283.0	-0.004180908203125	0.0059814453125	0.207244873046875
76965332.0	0.01495361328125	-0.0465240478515625	0.1785125732421875
81420899.0	-0.061492919921875	0.06329345703125	0.188079833984375
85876465.0	-0.0421905517578125	0.0297698974609375	0.3221588134765625
90332031.0	-0.027679443359375	0.0486297607421875	0.250335693359375
94787598.0	-0.022735595703125	-0.003875732421875	0.1354217529296875
99243164.0	-0.0418853759765625	-0.0420379638671875	0.293426513671875
103698731.0	-0.0225830078125	-0.0037384033203125	0.3269500732421875
108154297.0	-0.0225830078125	0.04876708984375	0.1354217529296875
112609863.0	0.12060546875	0.000885009765625	0.2216033935546875
117065430.0	-0.075408935546875	0.015106201171875	0.303009033203125
121520996.0	-0.075103759765625	0.0484771728515625	0.303009033203125
125976563.0	0.063446044921875	0.0579071044921875	0.2120361328125
130401612.0	0.0393524169921875	-0.05206298828125	0.250335693359375
134857178.0	-0.0513153076171875	-0.01361083984375	0.188079833984375
139312744.0	0.0155487060546875	-0.0517730712890625	0.3748321533203125
143768311.0	-0.036956787109375	-0.032470703125	0.20245361328125
148223877.0	-0.1322784423828125	-0.02752685546875	0.35089111328125
152679444.0	-0.0267791748046875	0.0822906494140625	0.106689453125
157135010.0	0.0067291259765625	0.0342559814453125	0.240753173828125
161590576.0	-0.002838134765625	0.01031494140625	0.101898193359375
166046143.0	-0.069580078125	0.072265625	0.2742767333984375
170501709.0	-0.0216827392578125	0.0529632568359375	0.197662353515625
174957276.0	-0.002532958984375	0.086181640625	0.188079833984375
179412842.0	-0.002532958984375	-0.114471435546875	0.293426513671875
183868408.0	0.073760986328125	0.0528106689453125	0.09710693359375
188323975.0	-0.10772705078125	0.0193023681640625	0.1833038330078125
192779541.0	0.0309600830078125	0.047882080078125	0.2168121337890625
197204590.0	0.0403900146484375	0.033355712890625	0.1737213134765625
201660156.0	-0.0216827392578125	0.0857391357421875	0.058807373046875
206115723.0	-0.00238037109375	0.0438385009765625	0.3700408935546875
210571289.0	-0.0453338623046875	0.0198974609375	0.144989013671875
215026856.0	0.074066162109375	-0.0373992919921875	0.0635833740234375
219482422.0	-0.012115478515625	0.0390472412109375	0.19287109375
223937988.0	-0.0204925537109375	-0.075408935546875	0.2790679931640625
228393555.0	-0.0013427734375	-0.0179443359375	0.2359771728515625
232849121.0	0.0034332275390625	0.0728607177734375	0.2168121337890625
237304688.0	0.041595458984375	0.0344085693359375	0.154571533203125
241760254.0	-0.039642333984375	-0.027679443359375	0.34130859375
246215820.0	-0.05865478515625	0.0963592529296875	0.1641387939453125
250671387.0	-0.0201873779296875	0.0435333251953125	0.1737213134765625
255126953.0	-0.04876708984375	0.076751708984375	0.3365325927734375
259582520.0	-0.0390472412109375	0.0430908203125	0.2311859130859375
264038086.0	-0.0294647216796875	-0.057159423828125	0.1737213134765625
268463135.0	-0.010162353515625	0.0480194091796875	0.1785125732421875
272918701.0	-0.029327392578125	0.0430908203125	0.1689300537109375
277374268.0	0.0233306884765625	0.114471435546875	0.259918212890625
281829834.0	0.0327606201171875	0.0424957275390625	0.1689300537109375
286285401.0	0.0755615234375	-0.0005950927734375	0.197662353515625
290740967.0	-0.12030029296875	0.0995025634765625	-0.0082244873046875
295196533.0	0.0327606201171875	0.089630126953125	0.312591552734375
299652100.0	-0.0007476806640625	-0.03948974609375	0.240753173828125
304107666.0	-0.0297698974609375	0.038299560546875	0.240753173828125
308563233.0	0.0133056640625	0.114471435546875	0.2311859130859375
313018799.0	-0.0248260498046875	-0.038604736328125	0.250335693359375
317474365.0	0.065826416015625	0.004486083984375	0.2742767333984375
321929932.0	0.027374267578125	0.114166259765625	0.20245361328125
326385498.0	0.056549072265625	0.038604736328125	0.2120361328125
330841065.0	-0.0438385009765625	-0.004486083984375	0.3173675537109375
335296631.0	-0.077056884765625	-0.0282745361328125	0.1114654541015625
339721680.0	-0.0095672607421875	0.0252838134765625	0.35089111328125
344177246.0	-0.0237884521484375	0.0157012939453125	0.188079833984375
348632813.0	-0.10009765625	0.1253814697265625	0.2263946533203125
353088379.0	-0.009124755859375	0.010467529296875	0.2120361328125
357543945.0	0.0338134765625	0.07720947265625	0.2982177734375
361999512.0	-0.042633056640625	0.1198577880859375	0.3317413330078125
366455078.0	-0.047271728515625	0.0764617919921875	0.346099853515625
370910645.0	0.072265625	-0.0049285888671875	0.1641387939453125
375366211.0	0.0004425048828125	-0.03350830078125	0.207244873046875
379821778.0	-0.0998077392578125	0.0	0.2263946533203125
384277344.0	-0.02783203125	0.042938232421875	0.2646942138671875
388732910.0	-0.02783203125	0.04278564453125	0.2838592529296875
393188477.0	0.0296173095703125	-0.0002899169921875	0.2359771728515625
397644043.0	-0.0564117431640625	0.061798095703125	0.154571533203125
402099610.0	0.0344085693359375	0.05670166015625	0.1162567138671875
406555176.0	-0.0564117431640625	0.0517730712890625	0.144989013671875
410980225.0	-0.0133056640625	-0.033660888671875	0.1737213134765625
415435791.0	-0.018096923828125	0.095306396484375	0.1210479736328125
419891358.0	-0.02752685546875	0.0281219482421875	0.312591552734375
424346924.0	0.0965118408203125	0.0423431396484375	0.1641387939453125
428802490.0	-0.061187744140625	0.0755615234375	0.355682373046875
433258057.0	-0.0418853759765625	0.127777099609375	0.1689300537109375
437713623.0	0.0774993896484375	0.051025390625	0.1258392333984375
