ts	x	y	z
0.0	5.3192138671875	-9.8175048828125	81.87408447265625
13427734.0	18.62945556640625	-10.321044921875	-40.5029296875
27404785.0	11.474609375	18.76983642578125	-45.5352783203125
35766602.0	14.3035888671875	19.610595703125	-45.0469970703125
44158935.0	14.3035888671875	19.610595703125	-45.0469970703125
52551269.0	12.63885498046875	19.27337646484375	-45.0469970703125
61614990.0	12.63885498046875	19.27337646484375	-45.0469970703125
70678711.0	12.80517578125	19.10552978515625	-46.5087890625
79742432.0	13.1378173828125	18.76983642578125	-44.56024169921875
88806152.0	13.1378173828125	18.76983642578125	-44.56024169921875
97869873.0	12.80517578125	19.4427490234375	-43.9117431640625
106933594.0	11.8072509765625	19.4427490234375	-45.21026611328125
115997314.0	11.8072509765625	19.4427490234375	-45.21026611328125
125091553.0	12.63885498046875	19.27337646484375	-45.37200927734375
134155273.0	12.63885498046875	19.27337646484375	-45.37200927734375
143218994.0	12.63885498046875	19.9462890625	-45.0469970703125
152282715.0	11.97357177734375	18.2647705078125	-46.6705322265625
161346435.0	11.97357177734375	18.2647705078125	-46.6705322265625
170410156.0	12.80517578125	19.10552978515625	-46.83380126953125
179473877.0	11.64093017578125	19.27337646484375	-44.39849853515625
188537598.0	11.64093017578125	19.27337646484375	-44.39849853515625
197601318.0	12.4725341796875	19.10552978515625	-44.88525390625
206665039.0	12.4725341796875	19.10552978515625	-44.88525390625
215728760.0	11.97357177734375	19.27337646484375	-45.0469970703125
224792480.0	11.64093017578125	18.2647705078125	-45.697021484375
233856201.0	11.64093017578125	18.2647705078125	-45.697021484375
242919922.0	11.97357177734375	18.93768310546875	-44.073486328125
251983643.0	10.809326171875	18.4326171875	-45.5352783203125
261047363.0	10.809326171875	18.4326171875	-45.5352783203125
270111084.0	12.139892578125	17.76123046875	-44.88525390625
279205322.0	12.139892578125	17.76123046875	-44.88525390625
288269043.0	12.4725341796875	19.10552978515625	-45.8587646484375
297332764.0	12.80517578125	19.4427490234375	-45.5352783203125
306396484.0	12.80517578125	19.4427490234375	-45.5352783203125
315460205.0	12.30621337890625	18.93768310546875	-45.37200927734375
324523926.0	11.8072509765625	19.7784423828125	-45.21026611328125
333587646.0	11.8072509765625	19.7784423828125	-45.21026611328125
342651367.0	12.30621337890625	18.60198974609375	-45.37200927734375
