ts	x	y	z
0.0	-55.70220947265625	13.80767822265625	97.34039306640625
14160157.0	19.1802978515625	-11.49749755859375	-41.42913818359375
28320313.0	-15.4327392578125	62.23602294921875	-32.66448974609375
35583496.0	-17.9290771484375	61.3983154296875	-34.12628173828125
44281006.0	-16.4306640625	62.9058837890625	-34.28802490234375
52947998.0	-16.4306640625	62.9058837890625	-34.28802490234375
61645508.0	-16.4306640625	60.894775390625	-32.989501953125
70312500.0	-16.4306640625	60.894775390625	-32.989501953125
79010010.0	-16.7633056640625	61.90032958984375	-34.9365234375
87677002.0	-17.09747314453125	61.90032958984375	-34.613037109375
96374512.0	-17.09747314453125	61.90032958984375	-34.613037109375
105041504.0	-15.59906005859375	60.39276123046875	-34.7747802734375
114105225.0	-14.93377685546875	62.06817626953125	-34.7747802734375
123199463.0	-14.93377685546875	62.06817626953125	-34.7747802734375
132263184.0	-17.09747314453125	61.23046875	-34.613037109375
141326905.0	-17.09747314453125	61.23046875	-34.613037109375
150390625.0	-15.59906005859375	60.7269287109375	-34.7747802734375
159454346.0	-15.4327392578125	61.90032958984375	-34.9365234375
168518067.0	-15.4327392578125	61.90032958984375	-34.9365234375
177612305.0	-16.59698486328125	61.73248291015625	-33.80126953125
186676026.0	-17.09747314453125	61.90032958984375	-33.63800048828125
195739746.0	-17.09747314453125	61.90032958984375	-33.63800048828125
204803467.0	-16.0980224609375	62.23602294921875	-34.613037109375
213867188.0	-16.0980224609375	62.23602294921875	-34.613037109375
222930909.0	-15.59906005859375	61.0626220703125	-34.12628173828125
232025147.0	-15.93170166015625	61.0626220703125	-34.44976806640625
241088868.0	-15.93170166015625	61.0626220703125	-34.44976806640625
250152588.0	-16.4306640625	62.5701904296875	-32.66448974609375
259216309.0	-16.0980224609375	61.90032958984375	-34.28802490234375
268280030.0	-16.0980224609375	61.90032958984375	-34.28802490234375
277343750.0	-16.26434326171875	60.7269287109375	-34.44976806640625
286437989.0	-16.26434326171875	60.7269287109375	-34.44976806640625
295501709.0	-14.93377685546875	61.73248291015625	-33.80126953125
304565430.0	-13.76800537109375	62.23602294921875	-34.28802490234375
313629151.0	-13.76800537109375	62.23602294921875	-34.28802490234375
322692871.0	-16.4306640625	61.56463623046875	-35.5865478515625
331756592.0	-16.7633056640625	62.5701904296875	-33.63800048828125
340850830.0	-16.7633056640625	62.5701904296875	-33.63800048828125
349914551.0	-15.59906005859375	61.3983154296875	-34.44976806640625
358978272.0	-15.59906005859375	61.3983154296875	-34.44976806640625
368041993.0	-17.76275634765625	61.90032958984375	-35.26153564453125
377105713.0	-15.765380859375	61.56463623046875	-33.63800048828125
386169434.0	-15.765380859375	61.56463623046875	-33.63800048828125
395263672.0	-16.4306640625	61.90032958984375	-35.5865478515625
