ts	x	y	z
0.0	0.0314178466796875	-0.0980072021484375	0.188690185546875
2960205.0	0.032318115234375	-0.0977020263671875	0.188690185546875
5920410.0	-0.0393524169921875	0.0887298583984375	0.2605133056640625
8880615.0	-0.0201873779296875	-0.0166015625	0.18389892578125
11840820.0	0.0037384033203125	0.0454864501953125	0.0115203857421875
15716553.0	-0.005828857421875	0.116851806640625	0.179107666015625
19592285.0	-0.0344085693359375	0.0782470703125	0.222198486328125
23651123.0	-0.0486297607421875	0.0160064697265625	0.2605133056640625
27954102.0	-0.0007476806640625	0.106536865234375	0.030670166015625
32257080.0	-0.148590087890625	-0.017791748046875	0.222198486328125
36590576.0	-0.0145111083984375	-0.0130157470703125	0.222198486328125
40985107.0	0.010162353515625	0.1550140380859375	0.14080810546875
45349121.0	-0.066131591796875	0.1116180419921875	0.3179779052734375
49774170.0	0.039642333984375	0.0309600830078125	0.236572265625
54199219.0	-0.0703277587890625	0.121490478515625	0.1024932861328125
58593750.0	0.0158538818359375	0.09246826171875	0.1934661865234375
63049316.0	-0.0128631591796875	0.1301727294921875	0.17431640625
67504883.0	0.0110626220703125	0.010467529296875	0.18389892578125
71960449.0	-0.0558013916015625	0.082000732421875	0.1982574462890625
76416016.0	-0.0364990234375	-0.008819580078125	0.241363525390625
80841064.0	-0.045928955078125	-0.023193359375	0.18389892578125
85296631.0	0.097412109375	0.05804443359375	0.284454345703125
89752197.0	0.0206451416015625	0.0483245849609375	0.1024932861328125
94207764.0	-0.0796051025390625	-0.0282745361328125	0.17431640625
98663330.0	0.0543060302734375	0.033966064453125	0.2988128662109375
103088379.0	0.0110626220703125	0.0052337646484375	0.12164306640625
107543945.0	0.0110626220703125	0.0098724365234375	0.030670166015625
111999512.0	-0.0605926513671875	0.0338134765625	0.2605133056640625
116455078.0	-0.0077667236328125	-0.04742431640625	0.231781005859375
120910645.0	-0.045928955078125	0.0004425048828125	0.236572265625
125335693.0	-0.098297119140625	-0.00433349609375	0.1982574462890625
129791260.0	-0.0406951904296875	-0.061492919921875	0.2796630859375
134246826.0	0.016754150390625	0.0245361328125	0.0641937255859375
138702393.0	0.088134765625	-0.0040283203125	0.28924560546875
143157959.0	-0.007171630859375	0.0160064697265625	0.2509307861328125
147583008.0	0.0746612548828125	0.021392822265625	0.1551666259765625
152038574.0	0.0218353271484375	-0.011962890625	0.2653045654296875
156494141.0	-0.03546142578125	-0.02154541015625	0.2653045654296875
160949707.0	-0.0734710693359375	-0.0166015625	0.136016845703125
165405273.0	-0.0160064697265625	0.0263214111328125	0.073760986328125
169830322.0	0.0604400634765625	0.1074371337890625	0.3036041259765625
174285889.0	-0.0685272216796875	0.0450286865234375	0.2509307861328125
178741455.0	0.0364990234375	0.0590972900390625	0.22698974609375
183197021.0	-0.04937744140625	0.0207977294921875	0.136016845703125
187652588.0	0.0032806396484375	0.0112152099609375	0.284454345703125
192077637.0	0.0031280517578125	0.0206451416015625	0.2557220458984375
196533203.0	-0.0683746337890625	0.03485107421875	0.1934661865234375
200988770.0	-0.0728607177734375	0.063446044921875	0.3036041259765625
205444336.0	-0.015411376953125	0.0201873779296875	0.1503753662109375
209869385.0	-0.19183349609375	0.0965118408203125	0.0403900146484375
214324951.0	-0.02886962890625	-0.008819580078125	0.227142333984375
218780518.0	0.104736328125	0.015106201171875	0.28460693359375
223236084.0	0.013763427734375	-0.0040283203125	0.3468475341796875
227691650.0	-0.1060791015625	0.0641937255859375	0.179107666015625
232116699.0	-0.08184814453125	0.092620849609375	0.2509307861328125
236572266.0	-0.1149139404296875	0.035003662109375	0.270233154296875
241027832.0	-0.03814697265625	0.04443359375	0.0595550537109375
245483398.0	0.0097198486328125	0.11102294921875	0.164886474609375
249938965.0	0.0239410400390625	0.0390472412109375	0.2127838134765625
254364014.0	0.0143585205078125	-0.0516204833984375	0.2510833740234375
258819580.0	-0.0668792724609375	0.0106201171875	0.2558746337890625
263275146.0	0.0574493408203125	0.0439910888671875	0.026031494140625
267730713.0	-0.03814697265625	0.0484771728515625	0.217559814453125
272186279.0	-0.0715179443359375	0.019744873046875	0.1505279541015625
276611328.0	-0.05206298828125	0.0387420654296875	0.289398193359375
281066895.0	-0.0281219482421875	0.095916748046875	0.1936187744140625
285522461.0	-0.01361083984375	0.03350830078125	0.1601104736328125
289978027.0	0.010162353515625	-0.033355712890625	0.217559814453125
294433594.0	-0.01361083984375	0.0430908203125	0.1553192138671875
298858643.0	-0.0375518798828125	0.033355712890625	0.3612213134765625
303314209.0	0.0007476806640625	0.037994384765625	0.121795654296875
307769775.0	0.0532684326171875	-0.0002899169921875	0.28460693359375
312225342.0	0.081695556640625	-0.0145111083984375	0.1026458740234375
316680908.0	-0.1333160400390625	0.04278564453125	0.2032012939453125
321105957.0	-0.0373992919921875	0.052215576171875	0.2462921142578125
325561523.0	-0.013458251953125	-0.0433807373046875	0.227142333984375
330017090.0	0.010467529296875	0.0330657958984375	0.121795654296875
334472656.0	-0.0420379638671875	-0.0100250244140625	0.227142333984375
338928223.0	0.0296173095703125	0.1331634521484375	0.2989654541015625
343353271.0	-0.003875732421875	0.0420379638671875	0.1601104736328125
347808838.0	0.05340576171875	-0.07257080078125	0.0451812744140625
